label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
angry,-413.60532,57.079544,-7.059651,4.742766,-17.030115,-10.751424,-15.185386,-19.880215,-20.146296,-2.458753,-12.572343,-10.309762,-5.492314,-9.323309,-10.414875,-9.29261,-3.8511102,-11.825826,-10.1061125,-3.960156,-7.747352,-0.15696406,-3.7957048,0.7844857,-6.236794,-1.890916,-2.5599935,-3.4281535,2.5219297,6.754445,6.252577,6.572404,-1.078421,1.8315071,-0.5772074,5.1937337,0.66862804,3.7690103,-1.832521,3.8371792,1.6688704,0.050197195,-0.035918735,0.18613356,0.008588453,-0.16621634,-0.043457486,-0.05124498,0.021043137,0.121323645,-0.13604578,0.08843711,0.0012713008,0.042020865,-0.024561325,-0.04441843,-0.003981525,-0.0026852025,-0.045588292,0.022084568,-0.016802106,-0.008120757,-0.055528853,-0.010079792,-0.020923749,0.06401926,0.12540214,0.14116286,0.09533938,0.026740348,-0.041197393,-0.018039433,-0.014134263,0.08853291,0.06662962,0.06917739,0.025082873,0.007418297,-0.05932232,0.0060344273,0.8604316,0.019593287,-0.29289603,-0.23538896,-0.18438755,-0.12411163,-0.16091794,-0.13520215,-0.06621643,0.044231664,0.029689783,0.0070965462,0.0050105583,0.034507267,0.011390142,-0.004616333,0.0059428336,0.040690884,0.012990745,0.027428348,0.058065124,0.066539854,0.06317201,0.08392673,0.05488258,0.068627805,0.059385154,0.072538994,0.08973292,0.071891725,0.03498037,-0.010506818,-0.006683673,0.037416413,0.048061173,0.050075833,0.00030862592,-0.0477243,-0.07803321,-0.045815457
angry,-408.39636,50.258656,-6.760876,11.8806095,-8.829405,-12.606036,-12.267865,-17.971704,-16.194088,0.16468424,-12.705221,-9.192652,-1.0661278,-7.541685,-8.618369,-6.1480556,-3.427787,-6.0163226,-6.92064,-3.2050781,-6.4818883,-0.9933953,-2.5263295,2.0204234,-6.557828,3.2506297,0.39131504,2.902535,1.6888151,2.1045334,1.7692543,3.0003142,2.466451,3.251051,-1.0183665,2.661235,1.5441132,4.7953453,-0.29747516,3.826561,-0.33523935,-0.1037805,-0.016294593,0.22310889,0.18586753,0.09583841,0.20925795,0.10702618,0.18533853,0.022949317,-0.043959044,-0.05852533,-0.05689878,0.022778027,-0.046442147,-0.028096808,-0.0172298,0.0687891,0.04329997,-0.026435576,-0.017947752,-0.0011393892,-0.024574982,-0.08041144,-0.059786033,-0.025536122,0.006341782,0.005091186,-0.02019941,0.03703768,0.010266089,-0.021340135,-0.008940561,0.024004316,0.011194611,-0.021346422,0.0037843257,0.01874793,0.05042739,0.017148025,-0.17394954,-0.040601704,0.10366029,-0.05888642,-0.076878935,-0.030514192,-0.029986735,0.007059376,-0.07251132,0.0061827567,0.028977152,0.04266623,0.0467233,-0.008199833,0.035029016,-0.011625651,0.002730822,-0.004472054,-0.048909172,-0.027127445,0.018220138,-0.005022411,0.010152204,0.022692287,0.02980427,-0.00033222808,-0.0013477326,-0.015806256,-0.020218022,-0.010043372,0.023689229,-0.009296688,-0.008605647,-0.007157672,-0.004361129,0.018266842,-0.010477484,-0.017644348,0.00021109807,0.001771968
angry,-332.10034,55.89271,-14.898836,7.33808,-18.027323,-19.346964,-7.27436,-18.314625,-16.42081,2.776786,-15.660635,-5.6314516,-1.6697987,-10.452364,-6.8388247,-10.964741,-8.451428,-4.2756743,-4.255294,1.763174,4.379475,1.1697065,2.9536154,6.0802627,2.497779,10.294123,2.6675136,2.7578664,-2.9163432,-0.3269465,0.6935897,2.5192688,-1.1277618,-2.618675,-3.7403812,1.3474143,0.8806709,2.7835827,0.12252353,2.6844063,-0.44465888,-0.3214447,0.2553635,0.27783692,0.063015364,0.111222625,0.15283053,0.16730098,0.010163999,-0.057092194,0.01443408,-0.013422797,-0.085291974,-0.052893862,0.093048126,0.034519725,-0.06828386,-0.04935576,-0.039719246,-0.036261205,-0.048929416,-0.02238779,0.0053600715,-0.009727956,-0.034171704,-0.038060937,-0.01697465,-0.0013170192,-0.0096469745,-0.028289337,-0.013500754,0.017111558,0.029692197,0.029394468,0.018612212,-0.0008177769,0.011589721,0.028307088,0.026870541,0.04853186,-0.014504657,-0.009531729,-0.087466545,-0.0998278,-0.04118247,-0.022202449,-0.0074721635,-0.035831384,-0.024282137,-0.016935045,0.008901583,0.03023911,0.018686911,0.013466211,0.0011705485,-0.0035684588,0.008210896,0.028572204,-0.004417321,-0.035020314,-0.004543218,0.023341017,0.01599632,0.00075011863,-0.0012218601,0.0015951704,0.03049235,-0.0069091017,-0.034012534,0.008818294,0.010345612,0.0021601173,-0.005146348,0.00853803,0.012806708,0.010351024,0.009181721,0.011933529,0.011892964,-0.027163222
angry,-310.0546,47.756203,-31.760612,3.4319646,-18.609324,-22.132566,-8.030407,-23.82739,-21.21758,5.848981,-15.198559,-8.469563,-3.1331987,-12.610775,-5.990893,-6.9985437,5.795959,0.76482487,-2.1488376,3.383475,3.684683,4.089283,7.4721966,4.429568,-1.1158274,4.6865363,0.7120637,2.7715335,-4.530606,0.7120592,2.6550512,1.4400105,-1.5913526,-2.318619,-2.9629366,3.6406257,0.7320847,2.5866804,0.8197602,2.4301186,-0.8881052,-0.15796606,0.5950163,0.24166971,0.19769861,0.20652014,0.18622908,0.34895295,0.08504097,-0.15909274,0.13455813,0.07304771,-0.13230027,-0.054287378,-0.005546603,-0.024818232,0.08371859,0.017148336,-0.07383934,0.016338004,0.022221308,-0.023302646,-0.07898406,-0.043921724,-0.020209106,-0.007374658,0.032326095,-0.06571431,0.027427405,-0.0005912369,-0.10790336,0.037843995,0.0064501152,-0.047545232,0.10421776,0.026914297,-0.040974684,0.08519498,0.082934335,0.023085786,-0.33531657,-0.1395397,0.01867619,-0.04350784,0.034843475,0.027544843,0.03586761,0.13631098,0.028447313,0.0020682595,0.024387907,-0.006137735,-0.024807109,-0.043907013,0.039220467,0.073297866,0.04422111,-0.0046699187,0.08678557,0.008015115,-0.027056878,0.03452945,-0.039530825,0.021910356,0.01521654,-0.045373317,-0.039005235,-0.039074562,0.013753295,0.042371985,0.01244502,0.015779952,0.045859605,-0.010460467,-0.037501894,-0.07711442,-0.012352096,0.0061008018,-0.008932723,0.0130447745
angry,-274.8195,41.123466,-28.333313,3.9492524,-16.298334,-25.442694,-2.3962445,-28.894703,-23.335457,7.4774485,-20.136417,-9.25309,-8.553535,-13.384423,-11.964048,-10.082511,3.700575,-2.7859628,0.33297518,6.0616245,4.2364993,5.2449226,9.689087,5.693024,1.4059483,1.8000838,-0.87557626,-1.0700512,-7.172742,1.33009,-0.95931834,1.6364255,-6.377974,-1.9515313,-4.036981,5.219002,-1.6338702,1.9786887,0.7259439,5.394784,0.98784506,-0.37114146,-0.8663671,-0.19651842,-0.13144687,-0.17002344,0.15164693,-0.034368027,0.13532047,0.2392826,0.024816059,0.12229401,0.08475592,0.06432841,0.031040872,0.03304466,0.099856496,0.25352135,0.27151048,0.28752857,0.13382877,-0.008830223,-0.06417497,0.03792113,0.048020255,0.04285107,0.04380676,0.009312767,0.009847504,0.068694256,0.033806227,-0.09269695,-0.12265249,-0.157547,-0.06959398,-0.04838955,-0.083492346,-0.053075917,-0.04175578,-0.00087981165,-1.4524392,-0.14933617,-0.21155976,-0.29024258,-0.21142805,-0.02330267,0.2248385,0.07734141,-0.13722326,-0.069521315,0.030025458,0.1746281,-0.13667536,-0.053637773,0.00019537786,-0.023813058,0.11280324,0.14082722,0.14456369,-0.030423472,-0.09494546,-0.1860393,-0.124615096,-0.058917012,0.1395501,0.059259254,-0.10072278,-0.025039928,0.03772541,0.07915934,0.07210743,0.031609975,0.059379086,0.04995751,0.1317449,0.020067714,-0.044877317,-0.0076195565,0.009899742,0.018308435
angry,-351.58353,40.940907,-18.811914,3.1270986,-14.956578,-19.85517,-4.361558,-19.938105,-18.275509,7.3225756,-15.557696,-4.8772583,-2.37968,-12.227729,-6.3699303,-6.886783,-1.9553332,-4.5056224,-9.372946,-5.692871,-2.3128796,2.0075681,8.179148,14.471923,6.6799583,9.314272,1.3629664,0.41032267,-0.9002771,0.5573001,0.223528,-3.4127696,-4.0735493,0.4815252,-1.0048568,1.3650496,-0.63853884,-0.26023203,-1.6097846,1.3668145,-0.513549,-0.25798997,0.2742478,0.25312155,0.025583081,-0.004984138,0.1624521,0.18830077,-0.025504846,-0.13923179,0.0861132,0.04759905,-0.12533395,-0.098510325,-0.016813269,0.034895603,-0.014393667,-0.069366045,-0.058559664,0.053773936,-0.013239006,-0.080909215,-0.02177894,-0.028525665,-0.030042857,-0.03487238,-0.025913168,-0.027691184,0.02433954,0.013722972,-0.003569827,0.024495056,-0.0064818286,0.015552428,0.039626975,0.04185909,0.014534237,0.013186188,0.014723071,0.01760988,-0.04682943,-0.12245404,-0.09417121,-0.041361444,-0.03451658,-0.016728295,-0.007891226,0.0006652794,0.016318189,0.03263573,-0.021548877,0.025332583,0.03784364,0.01242029,0.020466292,-0.017300319,-0.004546964,0.029138606,0.03152235,-0.0238803,-0.0032102428,0.013908539,0.017495345,0.03163123,-0.017082142,-0.0032182303,0.032466892,0.035413872,-0.005964876,-0.011470587,-0.011043104,-0.0051394417,0.015292788,-0.024367562,-0.01973433,-0.0077478494,-0.017262906,-0.0093524605,0.015329029,0.0010046824
fearful,-480.43933,70.48313,-14.351989,11.7775545,-5.002493,-14.409796,-16.080627,-20.128868,-13.958468,1.1939129,-18.47019,-14.3407755,6.6764007,-4.1305165,-10.529215,-9.554194,-7.7406073,-6.514582,-5.2495375,-0.30882028,4.347728,6.289248,2.9198904,7.4315844,1.5884305,8.686048,7.0872188,0.91424936,-1.2198668,-3.9174929,-4.3770022,2.1321933,-2.1981392,3.0719342,-1.9523665,1.9198676,0.7321195,2.0065718,-1.0674125,2.6604016,-0.96313167,0.2559406,0.096088044,-0.10523283,0.3563985,0.082482845,0.05935153,0.09317674,0.060178384,-0.04627459,-0.044435557,0.005906876,-0.14113687,-0.059395615,-0.21695447,-0.1207398,0.047023688,-0.18954906,-0.12802994,-0.10616026,-0.03364662,0.027690558,0.1438804,0.095104635,0.038453475,0.18432698,0.14371563,-0.017495496,0.096407674,-0.0058165058,-0.029233802,0.039556146,0.049298633,0.027039949,-0.0011509559,0.0448908,-0.0070344475,-0.026239745,-0.01305313,-0.0061284066,-0.60505164,0.03516932,-0.0645538,-0.16774935,0.11054685,0.014759241,0.09349957,0.075546175,-0.0052665547,-0.0054335436,0.0031984684,0.011782415,-0.09066021,-0.019486217,-0.035409342,-0.058299202,-0.033624884,-0.07216713,-0.028145013,-0.008540413,0.0006815599,-0.040986456,0.02054627,0.08510993,0.025901398,0.045406107,0.07758746,-0.007195865,0.02038903,0.0020323095,-0.03619644,-0.025142113,-0.0044223364,-0.008474874,0.008881653,0.008347139,0.0028098822,0.030725844,0.014832792,0.023396872
fearful,-471.99072,73.24515,-5.2856617,16.208364,-4.7413793,-6.870261,-16.587458,-21.083088,-11.347462,0.7627304,-15.904204,-13.234578,4.5030265,-5.5799503,-11.376209,-6.145516,-8.427858,-5.9566402,-8.936538,-8.957145,-7.289198,-6.8022895,-3.8881156,5.7941008,-0.9058095,9.928941,0.6019551,3.5259142,-0.39166677,3.2100463,1.2024817,3.1624484,-1.1074455,2.5312073,3.138566,5.4848785,3.46821,1.3717995,-0.9271355,3.225376,-2.8009412,0.9190281,0.16084588,-0.5201951,0.75911623,-0.17813054,-0.024110306,0.20194317,0.11711216,0.12433484,-0.021448186,-0.047003124,-0.1362278,0.059389293,-0.068386294,-0.1670533,0.14767669,-0.12192251,0.038683407,-0.03291164,0.06471867,0.0028454654,0.14075394,0.08392491,0.13049485,0.30461738,0.16842332,0.14257666,0.12871478,-0.026763244,0.07305681,0.09283415,0.13716312,-0.06261019,0.09943547,-0.04433487,0.04643192,0.12804863,0.002579136,0.025168631,-1.5909641,-0.17496887,-0.05678786,-0.11694151,0.1283962,0.021003883,0.12358524,0.09486637,0.042402048,0.03302585,0.15258692,0.02190431,-0.10076054,-0.0050735828,0.024559285,-0.040617336,0.027536318,-0.09088987,-0.049062535,-0.018256875,0.014445824,-0.078880094,-0.06071841,0.080327146,-0.03267802,0.02253037,0.013267753,-0.013227806,0.0050977007,0.0368222,0.039632905,-0.041392896,0.07463631,0.041997362,0.02615976,-0.023639934,0.023310851,-0.032169703,0.0005155292,-0.038932674
fearful,-571.9687,41.283787,-1.5981243,10.40261,-0.7005482,-8.830819,-14.620134,-11.460718,-4.3585763,0.13580093,-10.722568,-4.371092,1.9360477,-5.5819893,-4.3492374,-6.085292,-5.0514216,-1.8338448,-7.770075,-3.645934,-4.2326236,-3.587516,0.64961255,-1.5890337,0.070172556,1.7443391,0.36244473,3.1057584,0.25701088,2.9786248,0.822835,1.3313842,-0.8570984,2.7524865,-0.3946916,1.7379161,-1.7953012,-0.4139523,-0.15687665,2.8466449,0.29604286,0.1641715,-0.00031138773,0.08545966,0.064054176,-0.012171288,-0.059222843,-0.03064714,-0.0073308293,-0.027108101,-0.07189894,-0.063692294,0.015522578,-0.051644675,-0.12972184,-0.031096837,-0.008119012,-0.06489195,-0.075505786,-0.015674006,0.018160885,-0.0258889,0.0011726406,-0.01520358,-0.013035036,-0.00095892604,-0.03842289,0.0013255648,0.008188117,-0.016143184,-0.035479244,-0.019039154,-0.0013047048,-0.03305776,-0.01571689,0.012040292,-0.029183635,0.018391415,0.04875115,0.009135194,-0.4237467,-0.12996939,0.09297808,-0.12424415,0.021903437,0.029024523,0.069092564,0.14007813,-0.026185675,-0.065031745,0.07773063,0.021180047,-0.1398916,-0.0071648606,0.022817075,-0.013209,0.07197987,-0.012365141,-0.008729015,-0.0019801217,-0.011651243,0.050679617,0.0030311958,0.017580496,-0.0023910543,-0.015637897,0.048757903,-0.014973307,-0.0022312712,0.034399953,0.014643832,0.02414046,-0.013829649,0.0033566952,-0.027779507,-0.0428024,-0.016295563,-0.016199348,0.021755168,-0.01859341
fearful,-452.68085,60.257236,-9.764248,7.585335,-3.3370473,-15.31628,-23.484211,-23.172998,-13.680154,1.2005874,-20.4267,-12.714835,2.4825706,-10.890466,-9.774896,-6.92405,-9.112413,-5.0181217,-6.912987,-6.923627,-0.29593283,1.2454902,3.2606394,6.688283,1.7130765,9.442535,0.626358,2.693207,-0.15939015,-0.5479722,-0.7391913,0.95651203,-2.0162327,1.3239036,-1.772473,2.095942,-0.63553786,2.4784682,-0.7775124,1.4679781,-3.1444964,-0.0419754,-0.104010575,-0.21869273,0.33530307,0.12973098,0.3391296,0.4795944,0.23671399,-0.040960323,0.16322109,0.04133557,-0.076278,0.12605302,0.05666892,-0.1899344,-0.04175495,-0.16411774,-0.25020465,-0.35509446,-0.055202443,-0.031172998,0.08850078,0.034849863,0.36318576,0.015365706,0.0017789163,0.02848977,-0.08023122,0.05693229,0.020195458,0.0147220595,-0.04340455,-0.024799282,0.1135349,-0.00040813623,0.08174202,-0.02565133,0.060783736,0.041389477,-0.7970738,-0.65140295,0.01848238,0.30223936,0.0808685,0.18208835,0.16219065,0.12415774,0.018561706,0.03336627,0.09068862,0.15478216,0.082594894,-0.023998687,0.12107168,0.06249372,0.026425226,-0.0054548522,0.06190979,0.057006754,-0.031830333,-0.12642643,0.07279528,0.06827332,-0.035315648,-0.032068893,-0.14580114,-0.10733377,-0.021037603,0.021279719,-0.006580196,-0.073693454,0.037718687,-0.03618001,0.043144733,0.0023750092,-0.02380735,0.019471077,-0.016890885,0.00433242
fearful,-333.01114,36.263073,-36.837933,2.5028079,-15.457832,-20.290997,-20.340612,-21.465376,-14.8239565,-1.4325815,-22.278908,-12.188489,8.967396,-2.0678155,0.6246466,2.1884406,6.844963,8.592634,2.8950446,0.7955267,3.1510253,3.4974062,-0.52177846,4.3625393,-2.8889205,1.8735472,-2.2757728,1.98902,-0.28127366,-2.9447122,-5.3738823,-1.8179792,-1.0618197,-0.59106547,-3.36619,0.7348838,0.5550925,0.8438697,-2.3860223,1.6759189,-0.26374912,-0.115950786,0.19693135,0.010103665,0.006337935,-0.008386037,0.04983699,0.25456542,-0.009288001,-0.20772071,0.0684572,0.10422913,-0.11819853,-0.05612165,-0.00051540084,0.080412894,0.08573715,-0.010281712,-0.06265594,0.04602761,0.043771993,-0.011388287,-0.03178981,-0.03849593,0.046608925,0.015846066,-0.01423699,-0.075383924,-0.03553687,0.0028729003,0.00790334,0.0045563746,0.04157477,0.026374474,-0.010773228,-0.027537018,-0.074090675,-0.0019439353,0.009180373,0.00051897997,-0.3724864,-0.08497634,0.08369202,-0.013508351,0.03317063,0.0011350787,0.021977615,0.13201676,-0.019153247,-0.043153852,0.1157667,0.051179558,-0.07388912,-0.022333875,0.07333733,0.05360673,-0.009047977,-0.029719807,0.017878268,-0.012834604,-0.04361672,-0.030158784,-0.010229589,-0.026761072,0.022754906,-0.028093748,0.018538317,-0.012310953,-0.026898967,-0.004293494,-0.018996352,0.016500935,0.04477934,0.010298598,0.012799972,0.011916405,-0.005890971,0.0041617556,-0.0127974255,-0.012447051
fearful,-352.31015,23.349962,-33.47695,1.0454155,-11.780251,-20.552652,-17.18364,-16.400179,-11.290508,-0.7739689,-17.420109,-3.2400434,11.627684,1.2432297,6.044076,7.0152307,10.44668,12.931147,6.1531925,4.220029,-0.8468216,-4.0674305,-3.728181,2.849415,-1.1784003,1.7393513,-4.9466805,-2.3973503,-1.0779839,2.0715156,-0.6554102,-1.7725018,-4.2366037,1.5705993,0.30464315,3.5508974,2.075483,2.6293797,-0.09771588,3.9850712,-0.5056673,0.1200781,0.08584645,0.03274705,0.009082824,0.070774764,0.006691309,0.09402954,0.058049083,-0.083651096,0.065972194,0.07918058,-0.04232725,-0.038162284,-0.0008496285,0.0042039724,-0.01336174,-0.038567293,-0.0065740147,0.06850718,0.072908975,-0.03401165,0.00045052447,0.01327453,0.0029096236,-0.0052438295,-0.044791546,-0.020206448,0.023464097,-0.016160635,-0.001601199,0.037868433,0.07787941,-0.012923475,0.009456477,-0.010389306,0.021979392,-0.024400434,-0.042223535,-0.009016132,-0.11403414,-0.06583161,0.05993667,-0.08448782,-0.025265876,0.0063070874,0.0429067,0.046146303,-0.0172741,-0.05636003,0.06935885,-0.010675661,-0.07512548,0.0062129535,0.03651528,0.030426979,0.030320572,0.01016758,0.013894712,0.016777871,-0.0037257157,0.0054644584,0.0053195036,0.0073805056,0.015083646,-0.048201665,0.016305879,0.01011474,0.011305757,0.011414321,-0.012406691,0.0039545996,-1.01752e-05,-0.0011029968,-0.020785956,0.0145231625,-0.004484943,-0.0009592524,-0.009398481,-0.019391801
fearful,-346.9047,23.73253,-38.140785,-0.6609847,-12.942607,-24.02193,-17.329979,-23.54866,-17.93973,2.451206,-21.797892,-9.228902,8.865766,1.5420371,-0.7717506,2.5260322,7.5918627,9.084576,5.766544,5.292279,1.5510375,1.2818682,-2.5312958,7.6219826,-0.83316624,2.6034167,-3.5499218,-1.4219804,-1.9530246,-0.7715584,-2.0840957,-0.76129675,-5.3652697,0.5832297,-1.7695009,-0.05000829,1.9777424,4.3191876,1.3180535,2.8632014,-0.72382736,0.08403421,0.240575,-0.015903348,0.100788824,0.07299928,0.09652935,0.22386603,0.048783585,-0.06315302,0.111714184,0.13060102,-0.029178405,-0.06823589,0.09819454,0.12384829,0.10569408,0.0340422,0.058087055,0.0035280362,0.0029648568,-0.00089817314,0.0385668,0.0005478611,0.104989395,0.03106275,0.13930096,0.023220684,0.024964435,0.019083044,0.07149472,0.009773763,0.0653037,-0.016838713,0.10070421,0.05566411,-0.019277886,0.06028963,-0.027202388,0.0015365584,-0.71321946,0.038675927,0.14245178,-0.065362796,0.020092282,0.025244014,0.023511581,0.13648234,0.017591452,-0.06591045,0.100924574,0.026188333,-0.06979057,-0.043381363,0.06612076,-0.0068145813,-0.006060259,-0.018628566,0.018235667,0.005099648,-0.0033751489,-0.02321212,0.0007237065,-0.0044789435,0.036051176,-0.01672117,0.011905861,-0.006636304,0.0058799614,0.04695645,0.037099387,-0.029705718,0.03844922,-0.052896097,-0.00071295374,-0.0101745445,-0.012718723,0.024469672,-0.0023154677,-0.013081263
fearful,-337.1317,30.855772,-34.179703,-2.2949972,-11.379087,-22.490063,-18.042624,-22.102514,-14.132616,2.7131314,-18.42286,-7.5833836,9.6834,3.0085666,-0.8844831,3.992924,7.4920626,9.573662,3.887183,1.8839065,-0.57537013,-1.4848555,-5.2393937,5.496468,-2.0100036,0.4271799,-4.359388,-1.85511,-1.218843,-0.2346124,-4.51526,-0.60280925,-4.006962,1.1023726,-2.0268607,0.73926264,1.2059908,3.8025072,-1.4046259,3.8133907,-0.6833255,0.102451526,0.16954303,0.06161516,0.110742435,0.044405017,-0.0020579095,0.26005414,0.15918909,-0.08424173,0.02850319,0.11206893,0.034682814,-0.08774459,0.009609789,0.037820637,0.102612354,0.021790897,0.030674694,0.012345105,0.09822867,0.013873425,-0.019380316,-0.024036333,-0.037081163,-0.09077004,-0.08211319,-0.01776556,-0.009838438,-0.021232877,0.01512456,-0.05568574,0.05767344,-0.094226,0.039466318,-0.014418728,-0.0014557756,0.0314935,-0.055424534,0.017207531,-0.7093657,-0.05237216,0.044853225,-0.01403651,0.0736483,0.029108474,0.006432304,0.11985535,0.012351889,-0.06182606,0.08399599,0.047821525,-0.030763041,0.017243754,0.074322596,0.031104635,0.055638276,0.0132325,-0.011061203,-0.042135835,-0.007979789,0.03974765,0.001982787,-0.016754035,0.055270743,-0.019309737,0.014969825,-0.0107429335,-0.03287128,0.0015052226,0.00092228694,-0.0098904045,0.049514405,-0.020749096,0.03917475,-0.034287743,-0.032165978,0.024724482,0.014548663,0.02498781
disgust,-524.3599,73.93036,-1.8086586,12.835894,-8.596287,-2.6669405,-15.000945,-15.804876,-10.455083,1.2087935,-9.512588,-7.930612,2.4968781,-6.98032,-8.069232,-2.9805207,-7.923488,-4.6726556,-7.194393,-5.312793,-4.393681,-3.7626886,-3.2271016,-2.910518,-4.0094614,1.1719217,-2.328802,1.5213536,-2.2753956,-3.0501077,-3.69001,0.9602039,-2.4134853,1.1684194,1.7266923,2.9687834,2.3542867,2.976917,-1.4373833,3.0399542,0.835638,0.30971757,0.17998284,0.15972452,-0.013022401,-0.048721496,0.042805057,-0.052082185,-0.07358012,-0.036971416,-0.044488855,0.01883603,0.009761577,0.002538319,0.09319037,-0.0036373679,0.020782249,-0.0595751,-0.05965593,-0.049251135,-0.012418262,-0.026789946,-0.02084719,-0.018067209,-0.011380829,-0.041563567,0.05912341,-0.012939683,0.012752754,-0.026679203,-0.05910551,0.01759448,-0.031450845,0.0051352493,-0.034018904,-0.022057947,-0.014839942,-0.10818134,0.010152901,-0.007025052,-0.5163869,0.051808305,-0.035254207,-0.08915387,0.10654476,-0.032255784,-0.022241877,0.0072584427,0.024277579,0.053842165,0.050963186,-0.012506498,-0.014652579,-0.033041645,-0.07161543,0.030422935,-0.07022808,-0.07091118,0.054196235,-0.032740206,0.013202994,0.0006160489,0.038720783,0.07184224,-0.014196078,0.032727744,0.021153195,0.014320385,0.00044465065,-0.0069814753,-0.011961199,-0.00852318,0.01868671,-0.051188603,-0.006426991,-0.04423756,-0.029995441,-0.032562558,-0.012927444,0.0123287635
disgust,-558.66034,67.68023,-2.2228055,7.5504327,-8.108927,-2.2340305,-12.576957,-15.774253,-6.2327437,1.0795206,-9.895305,-7.1029897,-0.10467318,-5.105192,-4.6931763,-5.511958,-7.2905774,-5.3974233,-6.022113,-2.3240733,-3.6334622,-4.232697,-4.4860635,-5.371715,-5.82695,-2.2001686,-3.2575135,-1.2308613,-2.982729,-2.1268892,-2.8879223,0.4086873,-1.7832685,0.30152264,-0.33609602,3.5232878,3.6644573,4.6660857,1.9050976,3.7946622,0.010557674,0.070266016,0.0133369155,0.062190153,0.00689,0.06355101,0.021207105,0.06320365,-0.00025508588,0.021596227,-0.022170858,0.019295136,-0.006373178,0.018133692,-0.013498556,2.7707907e-05,-0.020468691,-0.011381452,-0.020012628,-0.011173977,-0.009845982,-0.01616783,-0.019752366,-0.031069953,-0.013337701,-0.0158585,0.0042976444,-0.016260616,-0.0023129776,-0.023767354,0.0010763315,-0.01604439,0.011610376,-0.0092156995,0.0128886355,-0.014413981,0.0063517937,-0.012706214,0.018460201,0.006770152,0.012174782,0.008675069,0.010529548,0.0024731269,0.0076190364,-0.0012764252,-0.0015651593,-0.009672341,-0.00247159,-0.0025110354,0.0023256156,-0.003669737,-0.0023722723,-0.0040925904,-0.001364017,-0.0049098316,-0.00724139,-0.010070975,-0.011335274,-0.0131937135,-0.016720388,-0.015420107,-0.012592688,-0.0040189903,-0.0016401346,0.0027535346,0.0008876599,0.006202692,0.0054469183,0.008888127,0.0024330965,0.0020647824,-0.003199183,0.00052368455,-0.002366796,0.00010362038,-0.0035533374,7.2706665e-05,-0.0012055947,0.0012338932
